Time,Time,Volume,Open,Close,High,Low
2022-10-25 21:00:00,2022-10-25 21:00:00,38736,219.29,217.9,219.29,217.56
2022-10-25 22:00:00,2022-10-25 22:00:00,29396,217.98,217.8,218.98,217.75
2022-10-26 07:00:00,2022-10-26 07:00:00,770,218.18,220.08,220.42,218.16
2022-10-26 08:00:00,2022-10-26 08:00:00,828,220.01,220.59,220.75,219.09
2022-10-26 09:00:00,2022-10-26 09:00:00,81,221.0,220.03,221.0,219.8
2022-10-26 10:00:00,2022-10-26 10:00:00,172,219.8,220.28,220.33,219.63
2022-10-26 11:00:00,2022-10-26 11:00:00,150,219.8,219.71,220.35,219.5
2022-10-26 12:00:00,2022-10-26 12:00:00,18997,219.5,219.6,219.62,218.7
2022-10-26 13:00:00,2022-10-26 13:00:00,2997949,219.6,225.31,228.5,218.21
2022-10-26 14:00:00,2022-10-26 14:00:00,2620380,225.32,228.46,230.5,225.31
2022-10-26 15:00:00,2022-10-26 15:00:00,1344990,228.48,228.9,230.54,227.66
2022-10-26 16:00:00,2022-10-26 16:00:00,1008128,228.89,226.11,230.0,225.33
2022-10-26 17:00:00,2022-10-26 17:00:00,1208177,226.09,227.18,227.55,224.02
2022-10-26 18:00:00,2022-10-26 18:00:00,901142,227.15,225.86,228.18,224.97
2022-10-26 19:00:00,2022-10-26 19:00:00,2358730,225.9,224.6,226.02,222.52
2022-10-26 20:00:00,2022-10-26 20:00:00,1455475,224.62,224.6,226.3,223.7
2022-10-26 21:00:00,2022-10-26 21:00:00,17383,224.6,224.3,225.3,223.9
2022-10-26 22:00:00,2022-10-26 22:00:00,13410,224.3,224.3,224.7,222.76
2022-10-27 07:00:00,2022-10-27 07:00:00,1278,225.72,226.04,227.8,222.0
2022-10-27 08:00:00,2022-10-27 08:00:00,479,226.38,226.53,226.73,225.7
2022-10-27 09:00:00,2022-10-27 09:00:00,426,226.4,225.23,226.4,225.0
2022-10-27 10:00:00,2022-10-27 10:00:00,264,225.36,224.97,225.85,224.84
2022-10-27 11:00:00,2022-10-27 11:00:00,978,225.6,227.27,227.86,225.6
2022-10-27 12:00:00,2022-10-27 12:00:00,175620,227.27,229.7,229.88,226.67
2022-10-27 13:00:00,2022-10-27 13:00:00,2890555,229.71,224.92,233.81,223.64
2022-10-27 14:00:00,2022-10-27 14:00:00,1948876,224.88,223.07,228.11,223.05
2022-10-27 15:00:00,2022-10-27 15:00:00,986781,223.07,224.42,226.42,222.85
2022-10-27 16:00:00,2022-10-27 16:00:00,671908,224.46,225.72,226.0,223.56
2022-10-27 17:00:00,2022-10-27 17:00:00,613785,225.77,225.7,227.3,224.92
2022-10-27 18:00:00,2022-10-27 18:00:00,536596,225.66,224.69,225.95,224.25
2022-10-27 19:00:00,2022-10-27 19:00:00,1372657,224.65,225.02,226.36,224.1
2022-10-27 20:00:00,2022-10-27 20:00:00,1626052,225.02,220.91,225.09,217.55
2022-10-27 21:00:00,2022-10-27 21:00:00,61814,220.91,222.93,223.25,220.81
2022-10-27 22:00:00,2022-10-27 22:00:00,20688,222.93,224.26,224.38,222.29
2022-10-28 07:00:00,2022-10-28 07:00:00,783,220.55,219.79,223.58,219.1
2022-10-28 08:00:00,2022-10-28 08:00:00,610,220.09,222.8,222.8,220.09
2022-10-28 09:00:00,2022-10-28 09:00:00,438,222.96,222.37,222.96,221.78
2022-10-28 10:00:00,2022-10-28 10:00:00,100,222.59,223.45,223.5,222.49
2022-10-28 11:00:00,2022-10-28 11:00:00,403,223.74,223.8,224.34,223.14
2022-10-28 12:00:00,2022-10-28 12:00:00,72746,223.79,224.85,226.28,222.5
2022-10-28 13:00:00,2022-10-28 13:00:00,2158574,224.86,220.1,227.61,218.6
2022-10-28 14:00:00,2022-10-28 14:00:00,2371587,220.34,222.8,224.2,216.36
2022-10-28 15:00:00,2022-10-28 15:00:00,981265,222.79,224.72,225.75,221.7
2022-10-28 16:00:00,2022-10-28 16:00:00,800895,224.75,225.16,226.57,224.3
2022-10-28 17:00:00,2022-10-28 17:00:00,545407,225.18,226.17,226.47,224.64
2022-10-28 18:00:00,2022-10-28 18:00:00,854884,226.17,228.56,228.86,225.8
2022-10-28 19:00:00,2022-10-28 19:00:00,1464309,228.58,228.46,228.79,226.7
2022-10-28 20:00:00,2022-10-28 20:00:00,1549700,228.44,228.73,228.8,228.0
2022-10-28 21:00:00,2022-10-28 21:00:00,9758,228.75,228.38,228.75,228.31
2022-10-28 22:00:00,2022-10-28 22:00:00,6058,228.4,228.3,228.5,228.3
2022-10-29 07:00:00,2022-10-29 07:00:00,71,227.72,227.86,228.04,226.92
2022-10-29 08:00:00,2022-10-29 08:00:00,14,227.9,228.11,228.11,227.9
2022-10-29 09:00:00,2022-10-29 09:00:00,29,227.25,228.17,228.17,226.84
2022-10-29 10:00:00,2022-10-29 10:00:00,5,228.28,228.38,228.38,228.28
2022-10-29 11:00:00,2022-10-29 11:00:00,4,228.41,227.43,228.41,227.43
2022-10-29 12:00:00,2022-10-29 12:00:00,7,228.38,228.5,228.5,228.38
2022-10-29 14:00:00,2022-10-29 14:00:00,4,227.56,228.55,228.55,227.56
2022-10-29 15:00:00,2022-10-29 15:00:00,3,228.61,228.64,228.64,228.61
2022-10-30 07:00:00,2022-10-30 07:00:00,10,227.58,227.58,227.58,227.58
2022-10-30 08:00:00,2022-10-30 08:00:00,1,227.43,227.43,227.43,227.43
2022-10-30 09:00:00,2022-10-30 09:00:00,5,228.38,227.42,228.38,227.42
2022-10-30 10:00:00,2022-10-30 10:00:00,5,227.3,227.3,227.3,227.3
2022-10-30 13:00:00,2022-10-30 13:00:00,8,227.2,228.17,228.17,227.2
2022-10-30 15:00:00,2022-10-30 15:00:00,2,228.25,227.3,228.25,227.3
2022-10-31 07:00:00,2022-10-31 07:00:00,867,229.86,227.99,229.89,226.03
2022-10-31 08:00:00,2022-10-31 08:00:00,581,228.0,226.0,228.0,225.45
2022-10-31 09:00:00,2022-10-31 09:00:00,206,226.0,225.97,226.29,225.9
2022-10-31 10:00:00,2022-10-31 10:00:00,524,225.99,226.11,226.93,225.81
2022-10-31 11:00:00,2022-10-31 11:00:00,428,226.5,227.4,228.01,226.5
2022-10-31 12:00:00,2022-10-31 12:00:00,18358,227.17,226.64,227.33,226.19
2022-10-31 13:00:00,2022-10-31 13:00:00,1875621,226.75,224.04,228.97,223.45
2022-10-31 14:00:00,2022-10-31 14:00:00,1514236,224.05,224.3,224.99,221.94
2022-10-31 15:00:00,2022-10-31 15:00:00,1058279,224.3,227.04,227.77,224.07
2022-10-31 16:00:00,2022-10-31 16:00:00,759008,227.1,226.77,228.01,225.36
2022-10-31 17:00:00,2022-10-31 17:00:00,885893,226.79,228.97,229.66,226.26
2022-10-31 18:00:00,2022-10-31 18:00:00,619595,228.97,228.71,229.84,228.05
2022-10-31 19:00:00,2022-10-31 19:00:00,1471366,228.72,227.55,228.79,227.26
2022-10-31 20:00:00,2022-10-31 20:00:00,1836443,227.56,227.65,227.74,227.4
2022-10-31 21:00:00,2022-10-31 21:00:00,4408,227.64,227.54,227.64,227.4
2022-10-31 22:00:00,2022-10-31 22:00:00,3539,227.6,227.6,227.65,227.47
2022-11-01 07:00:00,2022-11-01 07:00:00,871,229.0,228.3,233.43,228.25
2022-11-01 08:00:00,2022-11-01 08:00:00,1099,228.7,231.8,232.25,228.7
2022-11-01 09:00:00,2022-11-01 09:00:00,242,231.72,231.21,231.75,230.64
2022-11-01 10:00:00,2022-11-01 10:00:00,443,231.13,232.5,232.5,231.13
2022-11-01 11:00:00,2022-11-01 11:00:00,736,232.0,232.14,232.14,231.21
2022-11-01 12:00:00,2022-11-01 12:00:00,58219,232.15,233.14,233.45,232.09
2022-11-01 13:00:00,2022-11-01 13:00:00,2537774,233.06,233.42,237.39,231.89
2022-11-01 14:00:00,2022-11-01 14:00:00,1951402,233.43,229.72,233.75,229.2
2022-11-01 15:00:00,2022-11-01 15:00:00,870674,229.74,229.41,231.39,228.01
2022-11-01 16:00:00,2022-11-01 16:00:00,621194,229.4,229.28,230.75,228.23
2022-11-01 17:00:00,2022-11-01 17:00:00,651674,229.28,228.13,230.15,227.45
2022-11-01 18:00:00,2022-11-01 18:00:00,520910,228.12,229.1,229.2,227.27
2022-11-01 19:00:00,2022-11-01 19:00:00,927216,229.07,227.82,229.4,227.5
2022-11-01 20:00:00,2022-11-01 20:00:00,919896,227.83,227.35,227.9,226.5
2022-11-01 21:00:00,2022-11-01 21:00:00,9174,227.38,227.0,227.43,226.98
2022-11-01 22:00:00,2022-11-01 22:00:00,2569,227.15,227.39,227.39,226.99
2022-11-02 07:00:00,2022-11-02 07:00:00,125,229.0,228.26,229.06,227.45
2022-11-02 08:00:00,2022-11-02 08:00:00,137,228.26,227.99,228.58,227.76
2022-11-02 09:00:00,2022-11-02 09:00:00,88,228.1,227.28,228.1,227.07
2022-11-02 10:00:00,2022-11-02 10:00:00,136,227.34,227.2,227.7,227.12
2022-11-02 11:00:00,2022-11-02 11:00:00,48,227.22,227.64,228.0,227.0
2022-11-02 12:00:00,2022-11-02 12:00:00,23677,227.71,226.87,227.72,226.26
2022-11-02 13:00:00,2022-11-02 13:00:00,1200219,226.9,226.81,227.87,223.4
2022-11-02 14:00:00,2022-11-02 14:00:00,842539,226.81,224.31,227.72,224.12
2022-11-02 15:00:00,2022-11-02 15:00:00,711109,224.32,223.43,224.63,223.15
2022-11-02 16:00:00,2022-11-02 16:00:00,697075,223.43,222.34,224.03,221.29
2022-11-02 17:00:00,2022-11-02 17:00:00,484270,222.36,221.85,222.47,221.45
2022-11-02 18:00:00,2022-11-02 18:00:00,2987452,221.87,219.0,227.09,218.46
2022-11-02 19:00:00,2022-11-02 19:00:00,3182297,219.04,214.86,221.15,214.81
2022-11-02 20:00:00,2022-11-02 20:00:00,2046862,214.96,216.0,216.5,213.5
2022-11-02 21:00:00,2022-11-02 21:00:00,25887,216.01,215.65,216.43,215.65
2022-11-02 22:00:00,2022-11-02 22:00:00,9617,215.7,215.74,216.0,215.0
2022-11-03 07:00:00,2022-11-03 07:00:00,243,216.87,216.52,217.35,215.85
2022-11-03 08:00:00,2022-11-03 08:00:00,748,216.52,216.31,217.8,215.66
2022-11-03 09:00:00,2022-11-03 09:00:00,273,216.9,216.0,217.02,216.0
2022-11-03 10:00:00,2022-11-03 10:00:00,300,216.1,214.76,216.1,214.76
2022-11-03 11:00:00,2022-11-03 11:00:00,922,214.76,212.7,214.76,212.21
2022-11-03 12:00:00,2022-11-03 12:00:00,68637,212.72,211.25,213.25,210.7
2022-11-03 13:00:00,2022-11-03 13:00:00,2325986,211.26,215.23,217.26,210.14
2022-11-03 14:00:00,2022-11-03 14:00:00,2083166,215.23,220.09,220.74,214.61
2022-11-03 15:00:00,2022-11-03 15:00:00,1381024,220.12,215.11,221.18,215.0
2022-11-03 16:00:00,2022-11-03 16:00:00,1044253,215.08,216.61,216.95,214.5
2022-11-03 17:00:00,2022-11-03 17:00:00,744849,216.59,215.04,216.94,214.51
2022-11-03 18:00:00,2022-11-03 18:00:00,565486,215.0,216.42,216.96,214.78
2022-11-03 19:00:00,2022-11-03 19:00:00,1086717,216.4,215.36,217.67,215.31
2022-11-03 20:00:00,2022-11-03 20:00:00,1503258,215.36,214.89,215.65,214.5
2022-11-03 21:00:00,2022-11-03 21:00:00,10274,214.88,214.79,215.09,214.66
2022-11-03 22:00:00,2022-11-03 22:00:00,8603,214.8,214.78,214.99,214.71
2022-11-04 07:00:00,2022-11-04 07:00:00,591,215.56,216.9,217.5,215.55
2022-11-04 08:00:00,2022-11-04 08:00:00,877,217.0,218.43,219.18,217.0
2022-11-04 09:00:00,2022-11-04 09:00:00,81,218.79,219.0,219.58,218.79
2022-11-04 10:00:00,2022-11-04 10:00:00,126,219.19,219.78,219.78,218.8
2022-11-04 11:00:00,2022-11-04 11:00:00,158,219.35,219.25,219.82,218.68
2022-11-04 12:00:00,2022-11-04 12:00:00,143757,219.25,221.3,221.3,215.32
2022-11-04 13:00:00,2022-11-04 13:00:00,2062207,221.3,219.9,223.8,216.75
2022-11-04 14:00:00,2022-11-04 14:00:00,1606925,219.95,221.63,223.35,218.75
2022-11-04 15:00:00,2022-11-04 15:00:00,2292461,221.64,211.4,222.38,210.9
2022-11-04 16:00:00,2022-11-04 16:00:00,3292260,211.33,204.49,212.33,204.4
2022-11-04 17:00:00,2022-11-04 17:00:00,1981395,204.48,203.44,205.63,203.31
2022-11-04 18:00:00,2022-11-04 18:00:00,1757630,203.43,206.39,207.41,203.08
2022-11-04 19:00:00,2022-11-04 19:00:00,3167838,206.39,207.53,208.7,206.04
2022-11-04 20:00:00,2022-11-04 20:00:00,2123646,207.52,207.53,207.89,206.8
2022-11-04 21:00:00,2022-11-04 21:00:00,26930,207.6,208.3,208.35,207.32
2022-11-04 22:00:00,2022-11-04 22:00:00,9365,208.39,208.2,208.39,208.1
2022-11-05 07:00:00,2022-11-05 07:00:00,26,207.31,208.82,208.82,207.31
2022-11-05 08:00:00,2022-11-05 08:00:00,11,208.84,208.79,208.84,207.7
2022-11-05 09:00:00,2022-11-05 09:00:00,3,208.84,208.84,208.84,208.84
2022-11-05 10:00:00,2022-11-05 10:00:00,5,207.79,208.91,208.91,207.79
2022-11-05 11:00:00,2022-11-05 11:00:00,11,207.83,209.03,209.03,207.83
2022-11-05 12:00:00,2022-11-05 12:00:00,11,207.96,207.8,207.96,207.8
2022-11-05 13:00:00,2022-11-05 13:00:00,5,208.82,207.7,208.82,207.7
2022-11-05 14:00:00,2022-11-05 14:00:00,38,209.09,208.22,209.43,208.22
2022-11-05 15:00:00,2022-11-05 15:00:00,2,209.31,209.31,209.31,209.31
2022-11-06 08:00:00,2022-11-06 08:00:00,1,208.24,208.24,208.24,208.24
2022-11-06 12:00:00,2022-11-06 12:00:00,9,208.13,208.13,208.13,208.13
2022-11-06 13:00:00,2022-11-06 13:00:00,15,209.13,208.97,209.13,207.97
2022-11-06 14:00:00,2022-11-06 14:00:00,34,209.32,209.69,209.69,209.32
2022-11-06 15:00:00,2022-11-06 15:00:00,9,207.97,209.02,209.02,207.97
2022-11-07 07:00:00,2022-11-07 07:00:00,366,207.8,205.65,209.84,205.45
2022-11-07 08:00:00,2022-11-07 08:00:00,582,205.99,210.15,210.29,205.9
2022-11-07 09:00:00,2022-11-07 09:00:00,400,210.0,209.35,210.28,209.12
2022-11-07 10:00:00,2022-11-07 10:00:00,183,209.53,210.1,210.29,209.14
2022-11-07 11:00:00,2022-11-07 11:00:00,526,210.11,210.0,210.42,209.8
2022-11-07 12:00:00,2022-11-07 12:00:00,37929,210.11,208.95,210.11,208.55
2022-11-07 13:00:00,2022-11-07 13:00:00,120821,208.88,208.6,209.8,208.23
2022-11-07 14:00:00,2022-11-07 14:00:00,2499928,208.6,202.39,208.9,201.13
2022-11-07 15:00:00,2022-11-07 15:00:00,3348163,202.42,200.33,203.91,199.35
2022-11-07 16:00:00,2022-11-07 16:00:00,2619644,200.34,198.4,200.66,196.66
2022-11-07 17:00:00,2022-11-07 17:00:00,1026968,198.39,198.94,200.28,197.69
2022-11-07 18:00:00,2022-11-07 18:00:00,718847,198.91,198.7,199.59,197.76
2022-11-07 19:00:00,2022-11-07 19:00:00,1229319,198.7,199.0,200.0,198.7
2022-11-07 20:00:00,2022-11-07 20:00:00,2442002,199.05,197.06,199.52,197.0
2022-11-07 21:00:00,2022-11-07 21:00:00,1427807,197.07,197.58,197.77,196.49
2022-11-07 22:00:00,2022-11-07 22:00:00,27145,197.6,197.58,197.62,197.2
2022-11-08 07:00:00,2022-11-08 07:00:00,507,199.1,197.14,199.1,196.81
2022-11-08 08:00:00,2022-11-08 08:00:00,253,197.45,198.37,198.5,197.06
2022-11-08 09:00:00,2022-11-08 09:00:00,740,198.33,198.5,198.85,196.9
2022-11-08 10:00:00,2022-11-08 10:00:00,1541,198.74,198.0,198.83,198.0
2022-11-08 11:00:00,2022-11-08 11:00:00,1144,197.91,198.38,198.59,197.9
2022-11-08 12:00:00,2022-11-08 12:00:00,44470,198.38,196.87,198.38,196.8
2022-11-08 13:00:00,2022-11-08 13:00:00,265393,196.87,194.36,196.88,193.61
2022-11-08 14:00:00,2022-11-08 14:00:00,4698825,194.3,188.73,194.85,187.07
2022-11-08 15:00:00,2022-11-08 15:00:00,2742742,188.76,190.33,190.81,186.75
2022-11-08 16:00:00,2022-11-08 16:00:00,2827560,190.32,194.22,194.45,189.56
2022-11-08 17:00:00,2022-11-08 17:00:00,2027968,194.26,194.86,195.1,192.22
2022-11-08 18:00:00,2022-11-08 18:00:00,1779686,194.88,193.32,195.2,191.44
2022-11-08 19:00:00,2022-11-08 19:00:00,2209051,193.31,190.44,193.59,188.94
2022-11-08 20:00:00,2022-11-08 20:00:00,3308038,190.44,191.27,192.47,190.21
2022-11-08 21:00:00,2022-11-08 21:00:00,2796037,191.28,190.77,191.4,190.37
2022-11-08 22:00:00,2022-11-08 22:00:00,10009,190.78,190.63,190.78,190.2
2022-11-09 04:00:00,2022-11-09 04:00:00,229,188.9,187.49,188.9,185.0
2022-11-09 05:00:00,2022-11-09 05:00:00,7,187.51,187.51,187.51,187.51
2022-11-09 07:00:00,2022-11-09 07:00:00,1703,189.0,191.9,191.93,188.44
2022-11-09 08:00:00,2022-11-09 08:00:00,1574,191.88,193.17,193.64,191.87
2022-11-09 09:00:00,2022-11-09 09:00:00,1234,192.69,192.83,193.92,191.95
2022-11-09 10:00:00,2022-11-09 10:00:00,773,192.8,193.49,193.61,192.32
2022-11-09 11:00:00,2022-11-09 11:00:00,3565,193.8,194.43,194.84,193.79
2022-11-09 12:00:00,2022-11-09 12:00:00,36243,194.44,194.1,194.44,193.64
2022-11-09 13:00:00,2022-11-09 13:00:00,146416,194.03,191.07,194.15,191.03
2022-11-09 14:00:00,2022-11-09 14:00:00,3727834,191.13,190.85,195.89,187.17
2022-11-09 15:00:00,2022-11-09 15:00:00,2477191,190.87,188.18,193.34,187.83
2022-11-09 16:00:00,2022-11-09 16:00:00,1665976,188.21,187.39,189.48,186.31
2022-11-09 17:00:00,2022-11-09 17:00:00,1977980,187.38,183.86,187.72,183.58
2022-11-09 18:00:00,2022-11-09 18:00:00,3720991,183.87,179.14,184.65,178.01
2022-11-09 19:00:00,2022-11-09 19:00:00,2377551,179.14,179.32,181.66,179.11
2022-11-09 20:00:00,2022-11-09 20:00:00,3530286,179.3,177.6,180.92,177.14
2022-11-09 21:00:00,2022-11-09 21:00:00,2234581,177.63,176.57,178.38,176.4
2022-11-09 22:00:00,2022-11-09 22:00:00,107004,176.55,176.8,177.0,175.51
2022-11-10 07:00:00,2022-11-10 07:00:00,1496,176.79,177.45,179.5,176.2
2022-11-10 08:00:00,2022-11-10 08:00:00,973,177.55,179.0,179.7,177.53
2022-11-10 09:00:00,2022-11-10 09:00:00,1020,178.79,178.4,178.79,176.98
2022-11-10 10:00:00,2022-11-10 10:00:00,215,178.6,179.48,179.48,178.29
2022-11-10 11:00:00,2022-11-10 11:00:00,303,179.37,179.1,179.9,179.0
2022-11-10 12:00:00,2022-11-10 12:00:00,112392,179.02,175.43,179.02,175.03
2022-11-10 13:00:00,2022-11-10 13:00:00,1691152,175.47,190.74,190.83,174.0
2022-11-10 14:00:00,2022-11-10 14:00:00,6462237,190.77,187.92,194.18,180.03
2022-11-10 15:00:00,2022-11-10 15:00:00,3788444,187.93,188.46,189.88,184.78
2022-11-10 16:00:00,2022-11-10 16:00:00,2394107,188.42,190.28,190.99,185.88
2022-11-10 17:00:00,2022-11-10 17:00:00,1838939,190.29,187.08,191.0,186.88
2022-11-10 18:00:00,2022-11-10 18:00:00,880382,187.09,188.32,189.03,186.83
2022-11-10 19:00:00,2022-11-10 19:00:00,1126351,188.35,186.15,188.54,185.61
2022-11-10 20:00:00,2022-11-10 20:00:00,3661347,186.13,190.66,190.83,185.11
2022-11-10 21:00:00,2022-11-10 21:00:00,4449661,190.65,191.62,191.93,190.26
2022-11-10 22:00:00,2022-11-10 22:00:00,13518,191.54,191.39,191.78,191.18
2022-11-11 07:00:00,2022-11-11 07:00:00,1708,194.8,194.06,194.8,191.99
2022-11-11 08:00:00,2022-11-11 08:00:00,1385,194.05,194.27,194.49,193.37
2022-11-11 09:00:00,2022-11-11 09:00:00,690,194.22,193.99,194.49,193.3
2022-11-11 10:00:00,2022-11-11 10:00:00,249,193.9,193.2,194.0,193.07
2022-11-11 11:00:00,2022-11-11 11:00:00,1031,193.2,192.0,193.28,191.27
2022-11-11 12:00:00,2022-11-11 12:00:00,49020,192.15,191.93,192.32,191.26
2022-11-11 13:00:00,2022-11-11 13:00:00,262160,191.95,187.95,192.0,187.77
2022-11-11 14:00:00,2022-11-11 14:00:00,3188437,187.9,185.13,188.05,182.58
2022-11-11 15:00:00,2022-11-11 15:00:00,3373068,185.04,189.66,193.86,184.36
2022-11-11 16:00:00,2022-11-11 16:00:00,2024442,189.67,190.55,191.65,187.57
2022-11-11 17:00:00,2022-11-11 17:00:00,1277343,190.51,192.6,193.0,190.11
2022-11-11 18:00:00,2022-11-11 18:00:00,2179417,192.57,195.59,196.22,192.55
2022-11-11 19:00:00,2022-11-11 19:00:00,1828734,195.61,196.35,196.52,194.76
2022-11-11 20:00:00,2022-11-11 20:00:00,2437617,196.35,195.91,196.39,193.38
2022-11-11 21:00:00,2022-11-11 21:00:00,1694114,195.89,195.04,198.0,195.04
2022-11-11 22:00:00,2022-11-11 22:00:00,8269,195.04,195.1,195.19,194.85
2022-11-12 15:00:00,2022-11-12 15:00:00,59,195.75,195.74,196.66,195.74
2022-11-13 08:00:00,2022-11-13 08:00:00,11,196.49,196.43,196.49,195.6
2022-11-13 09:00:00,2022-11-13 09:00:00,13,196.48,195.55,196.51,195.55
2022-11-13 11:00:00,2022-11-13 11:00:00,3,195.49,195.45,195.49,195.45
2022-11-13 12:00:00,2022-11-13 12:00:00,10,195.43,195.26,195.43,195.26
2022-11-13 13:00:00,2022-11-13 13:00:00,6,195.24,195.15,195.24,195.15
2022-11-13 14:00:00,2022-11-13 14:00:00,39,195.12,196.42,196.42,195.12
2022-11-13 15:00:00,2022-11-13 15:00:00,101,195.6,193.76,195.6,193.76
2022-11-14 07:00:00,2022-11-14 07:00:00,2487,193.74,193.76,195.38,186.88
2022-11-14 08:00:00,2022-11-14 08:00:00,344,193.89,194.11,194.55,193.71
2022-11-14 09:00:00,2022-11-14 09:00:00,684,193.93,191.99,193.93,191.58
2022-11-14 10:00:00,2022-11-14 10:00:00,111,192.21,192.27,192.64,191.72
2022-11-14 11:00:00,2022-11-14 11:00:00,428,192.2,192.57,192.59,191.64
2022-11-14 12:00:00,2022-11-14 12:00:00,37168,192.6,194.19,194.6,192.6
2022-11-14 13:00:00,2022-11-14 13:00:00,83614,194.11,193.31,194.39,192.9
2022-11-14 14:00:00,2022-11-14 14:00:00,2921284,193.35,188.76,194.85,186.36
2022-11-14 15:00:00,2022-11-14 15:00:00,2543897,188.76,192.46,193.07,188.5
2022-11-14 16:00:00,2022-11-14 16:00:00,1325835,192.45,192.01,192.6,188.89
2022-11-14 17:00:00,2022-11-14 17:00:00,1313513,192.06,193.64,195.63,191.78
2022-11-14 18:00:00,2022-11-14 18:00:00,1052556,193.67,194.66,195.73,192.79
2022-11-14 19:00:00,2022-11-14 19:00:00,922408,194.68,192.71,195.15,191.95
2022-11-14 20:00:00,2022-11-14 20:00:00,1924931,192.75,190.95,194.09,190.5
2022-11-14 21:00:00,2022-11-14 21:00:00,1299427,190.95,191.25,191.39,190.66
2022-11-14 22:00:00,2022-11-14 22:00:00,2203,191.26,191.42,191.53,191.18
2022-11-15 07:00:00,2022-11-15 07:00:00,1165,192.38,193.19,194.1,192.3
2022-11-15 08:00:00,2022-11-15 08:00:00,63,193.76,193.93,193.98,193.65
2022-11-15 09:00:00,2022-11-15 09:00:00,554,193.9,193.15,194.27,192.45
2022-11-15 10:00:00,2022-11-15 10:00:00,64,193.77,193.75,193.77,193.45
2022-11-15 11:00:00,2022-11-15 11:00:00,211,193.85,193.32,193.85,193.17
2022-11-15 12:00:00,2022-11-15 12:00:00,18071,193.2,193.69,193.98,192.56
2022-11-15 13:00:00,2022-11-15 13:00:00,439079,193.66,197.6,199.87,193.6
2022-11-15 14:00:00,2022-11-15 14:00:00,2540724,197.6,199.46,199.68,194.41
2022-11-15 15:00:00,2022-11-15 15:00:00,2248590,199.47,197.84,200.82,197.42
2022-11-15 16:00:00,2022-11-15 16:00:00,1159106,197.84,198.93,200.19,197.04
2022-11-15 17:00:00,2022-11-15 17:00:00,727770,198.94,198.03,198.94,197.21
2022-11-15 18:00:00,2022-11-15 18:00:00,1546467,198.09,193.99,198.32,192.06
2022-11-15 19:00:00,2022-11-15 19:00:00,1064480,194.0,194.12,195.76,192.08
2022-11-15 20:00:00,2022-11-15 20:00:00,1182835,194.12,194.46,195.19,193.25
2022-11-15 21:00:00,2022-11-15 21:00:00,1580863,194.46,193.8,194.77,193.6
2022-11-15 22:00:00,2022-11-15 22:00:00,8683,193.8,193.6,193.85,193.5
2022-11-16 07:00:00,2022-11-16 07:00:00,1078,195.3,195.95,195.95,192.08
2022-11-16 08:00:00,2022-11-16 08:00:00,589,195.67,195.26,195.85,195.26
2022-11-16 09:00:00,2022-11-16 09:00:00,1128,195.25,194.58,195.26,193.69
2022-11-16 10:00:00,2022-11-16 10:00:00,387,194.89,195.75,196.8,194.89
2022-11-16 11:00:00,2022-11-16 11:00:00,658,195.66,193.99,195.86,193.97
2022-11-16 12:00:00,2022-11-16 12:00:00,37781,194.0,194.75,194.99,194.0
2022-11-16 13:00:00,2022-11-16 13:00:00,128854,194.76,191.6,194.9,191.28
2022-11-16 14:00:00,2022-11-16 14:00:00,1766986,191.66,188.68,192.55,188.45
2022-11-16 15:00:00,2022-11-16 15:00:00,1746054,188.72,187.5,189.54,186.87
2022-11-16 16:00:00,2022-11-16 16:00:00,1048110,187.48,187.88,190.1,187.3
2022-11-16 17:00:00,2022-11-16 17:00:00,763132,187.9,188.86,189.69,187.73
2022-11-16 18:00:00,2022-11-16 18:00:00,515445,188.87,187.59,189.11,187.11
2022-11-16 19:00:00,2022-11-16 19:00:00,904335,187.59,187.29,188.08,186.58
2022-11-16 20:00:00,2022-11-16 20:00:00,1705958,187.3,186.94,187.56,185.66
2022-11-16 21:00:00,2022-11-16 21:00:00,1634252,186.94,187.38,188.2,184.2
2022-11-16 22:00:00,2022-11-16 22:00:00,9123,187.33,187.42,187.9,187.2
2022-11-17 07:00:00,2022-11-17 07:00:00,598,187.0,188.61,188.63,187.0
2022-11-17 08:00:00,2022-11-17 08:00:00,332,188.63,188.65,188.98,187.33
2022-11-17 09:00:00,2022-11-17 09:00:00,203,188.31,187.35,188.39,187.3
2022-11-17 10:00:00,2022-11-17 10:00:00,214,187.5,186.3,188.09,186.16
2022-11-17 11:00:00,2022-11-17 11:00:00,330,186.45,186.19,186.67,185.09
2022-11-17 12:00:00,2022-11-17 12:00:00,34827,185.84,184.43,185.85,184.11
2022-11-17 13:00:00,2022-11-17 13:00:00,142272,184.36,183.0,184.36,182.54
2022-11-17 14:00:00,2022-11-17 14:00:00,1670177,183.03,183.64,186.16,182.74
2022-11-17 15:00:00,2022-11-17 15:00:00,1568568,183.59,183.06,185.65,182.3
2022-11-17 16:00:00,2022-11-17 16:00:00,949788,183.04,184.73,184.78,182.65
2022-11-17 17:00:00,2022-11-17 17:00:00,646348,184.73,184.44,185.27,183.36
